PolicyID,CustomerID,PremiumAmount,PaymentFrequency,LastPaymentDate
6cc5999e-76cd-4198-829e-7aad1b48cdbf,c34c8f15-b7d1-4db2-a518-842dfd8cd296,1657.66,Monthly,2022-04-25
042042ad-5b69-4f11-aa79-fe7373420717,c34fc005-05f6-45b8-9f69-9a4c19ffafb1,1072.76,Annual,2023-08-30
3bf9d6ea-c685-403f-a027-3271b8495757,c3540cfe-e54d-4116-b813-2e0d574ab7b1,365.45,Monthly,
04be3c9a-3e06-40f8-8b0a-1dd60af1c97a,c3559b22-4566-44b3-b9df-8777fa1ea788,1392.96,Annual,2023-01-26
210ba18e-0937-425a-9d7b-0b6d8489433f,c35bacf1-d8a9-4581-ad9c-6f3a9815f49b,1619.46,Monthly,2023-03-24
65083705-9873-48ee-a2b9-d82d5774f2bf,c35da101-5c34-41f1-a100-f7299c60d140,1479.75,Annual,2023-12-12
9896fd3a-175b-49f5-a3e4-1006a9ec87a8,c369d451-40b3-43ae-919e-77ccff692f93,1868.08,Annual,2021-12-22
8559275d-0767-4c8d-b941-90603ed77a7c,c39b425f-1635-4178-ad85-075a6d2662de,1757.29,Monthly,2024-02-24
6336df5d-2652-469b-822f-77b6828694e0,c3bf4945-cc7d-4d7d-b926-0df314aab912,696.22,Monthly,
ca74094b-10ec-4002-8c11-9eabba3ed322,c3c9eb3a-c0e2-42a8-a616-1d7812fb57b1,824.37,Monthly,2023-09-21
ffe1f16b-0702-4c0e-8b16-cd9d6f309f7a,c3ce5e06-93ef-41ca-b325-689e3e174480,5520.42,Monthly,2023-03-03
b42c0fd2-f8f7-4350-b61f-35615ebbd0cc,c3e12e1b-726b-482e-bb96-d51bc1b0f83c,1006.94,Monthly,2024-04-07
79179441-c3cd-4a49-b04b-a32ff9470aaf,c3e4e283-98ce-44fb-9d6f-be3da55d26c4,427.22,Annual,2021-05-23
60879fe1-5a7b-461f-a42e-2753eac1fe35,c3f4ff13-0756-451c-aa71-ae3c2d886d4f,1984.57,Annual,
47846f5b-9065-43a3-ab49-669edc45133f,c3f9dcc3-f497-4e80-ba71-ff69c2f4cbbc,1459.33,Monthly,2022-02-16
1d7aafb2-2a7f-471b-b298-a8c696d109cd,c3fe5708-c214-4446-a31e-fb0c756ddcb5,9763.74,Monthly,
dede7446-3b5b-43c4-8d1b-c26dad9b4a88,c41e7288-5a4f-44de-a69f-577bf3d970ab,1138.0,Annual,2021-12-27
0f0cf2c0-babd-4f08-8f46-cde449d908f3,c43a0cf0-9472-48c8-b0bf-dd428e0abfaa,208.11,Annual,2022-04-24
6bd7e2c7-8f69-40ee-9b23-8fd7455ad083,c43cafbf-7eb7-4e68-9dd3-db0b9e2f1f0c,1276.32,Monthly,2024-07-01
6ad7aa89-dfbc-4454-bf87-f80bba5c7f83,c44a17ee-4083-4bd5-9428-7aa73f3aaba9,1891.54,Annual,
0d6c946a-9eb8-4cec-b402-9e07bd17970c,c44b9459-a691-40f1-91c2-3ca7fc1cb88c,472.49,Monthly,2019-12-20
e6714f87-96ac-4854-aa98-652d21c87db5,c45d77d9-bb5d-4040-bfac-71e3a0767b14,629.96,Monthly,2020-01-06
59854873-bf5d-45f2-90b8-2cd3fa76e738,c460f941-ee88-40c8-8a2a-15073178ac0b,1049.85,Annual,2021-07-13
b8b2a35c-9b43-4fbd-99f3-82c946936c0c,c46100bb-b259-403a-9101-ea2edb29e3aa,1773.13,Annual,2024-07-17
a3ee6f27-fa31-4092-9ec3-d0ea9a3c4202,c48222a6-0979-4e62-9d5e-4fbc00d25180,1297.73,Monthly,2020-09-21
367194bc-2064-4060-b20a-0223c0776991,c4b5d36a-b741-4a87-8088-600ed3958579,1384.44,Monthly,2024-09-13
c9b62bed-10b6-4319-b83b-dfe05f0001d4,c4cd5b55-bb46-4a5a-a451-86ca1fc4b7e8,889.21,Annual,2021-09-29
fc5abe11-d0d6-4de1-a483-eac9117171e0,c4e69cbe-d6ab-41b1-9ce9-09e2c0be84ef,308.39,Monthly,2023-02-11
16f7a3ac-01db-4f01-8a19-b66c90970387,c4eee8f5-ec5b-4849-813c-8d02de356b6c,399.72,Annual,2019-12-17
dab07bb4-dc7c-4f80-af88-85c3d4ef9bbb,c50cf10b-043a-4a75-9b9a-a3fa17909fd9,1451.31,Monthly,
1109518a-5cd4-440b-962d-d25ee841ab1f,c50d1522-6fd0-4534-8b62-27a6287b2bb3,1437.13,Monthly,2022-09-09
b54ed00e-84f1-477c-b318-659c42e4f6f7,c513e79a-164c-4991-8991-8ddb52ec5276,490.6,Annual,2024-10-02
5b6aa3a2-a555-494e-b517-8c388d9d132b,c5169596-9e34-450f-b787-42adb6abb788,466.78,Monthly,2020-01-24
a8b6457f-7209-48d4-86cc-c987408a1b95,c5178440-056b-4d5c-b64d-3e995b040bdf,1041.32,Annual,2021-12-16
52945562-1a71-42b0-aa09-7af9b4037713,c533934e-9455-46a2-b53d-e6c61e1b1cdd,1686.85,Annual,2021-12-09
48ad4970-6c57-4f3d-9d51-89d2dde19b81,c53fa7eb-0be5-4de7-a856-e58e454d41c0,1369.91,Monthly,2021-12-21
69f3268d-1d20-4dd1-9253-d0f8991ceb35,c541fb57-09f2-4b3d-83a2-de8b4ea4971d,574.33,Annual,2022-02-14
099de4ba-56c5-4ba7-97bf-5e71760dda8f,c5435a25-78ff-442c-8c02-f941da442967,1599.41,Monthly,2024-08-06
160bbbbf-955f-44cc-9296-b15ec4d69760,c5458f06-e0be-4c00-9f5c-02dc9fe1c241,1533.63,Annual,2024-03-24
7bfca367-f08f-420c-970d-d6c083047be6,c55edf71-91da-4d93-8ebd-192feeeca2ad,1796.47,Annual,2024-06-17
03295c5f-147d-496b-95c3-5f9ddf8c7253,c5855bd0-78dd-4196-bf21-cf8514775e82,1558.49,Annual,2023-02-14
447ba08c-f37f-4614-9c89-855e3c91ff65,c595be76-7eea-48cf-be2c-e10cde2e7ecd,549.43,Monthly,2021-10-28
689b5614-c84a-45ac-b850-054e8ad4b6c0,c5973ebc-0328-40a7-9f16-05182da987f4,594.54,Annual,
e0f066a0-9867-43be-882c-a31389bf985d,c5a7d777-50f2-4e93-8c35-1afebad027a6,572.22,Monthly,2023-12-26
3ffcea96-e107-4367-bc40-0904787d3496,c5b723c1-25ec-4d3b-a15a-7a8d07f83e16,1375.1,Annual,2024-05-12
2329da31-0a0f-4d4d-81ec-5a9dd334deda,c5b81bcf-26ec-4dee-9802-7d27f960ee44,9739.44,Monthly,
6e372120-8c77-495b-99cd-f0ea2189e496,c5bf09d9-7bb4-4da7-9383-2c1807937ec0,1441.82,Monthly,
955ed484-6000-4650-9496-669bdf0ead4f,c5ce698f-a728-409a-bf59-00e3b4fa110e,1571.82,Annual,2021-03-29
a7a45871-e631-4d85-b2b8-87a2cc556fb8,c5d49593-eebf-4da0-9c29-eb854a6fb248,1035.75,Annual,2020-05-29
38c343ed-ec0e-43de-9c57-a977b4167a4b,c5fccf22-0aa6-4185-a28b-aad1565225ef,1511.89,Annual,2021-10-07
9c10543f-f325-4555-b665-30d4b4093be9,c5fd3995-e6d4-4097-9c5b-98d757a3afa2,1040.29,Annual,2024-02-13
acfa16ad-b5e4-4f5f-81a9-fe7c53462af8,c61b4041-ab24-4df8-b97f-d358346b0101,1605.92,Annual,2024-08-01
e12d2e40-675d-491d-b47c-e64de9d4fcdc,c6210235-139c-4651-8e7e-66ca6f49fb2d,1914.71,Monthly,2020-07-28
3f4bb14e-77b0-4329-8e24-a4048998f203,c6359340-c86c-4652-abb2-0d549c36dc35,1792.85,Monthly,2023-01-31
f4516761-966c-4cc2-832e-fa68ed680502,c63d030c-2b63-4979-9f21-400c0b63cdca,962.8,Annual,
d42b6e7e-cac0-4335-a112-c324b7e785d6,c6557f94-7810-46ae-a326-db8c3c5c1ba2,408.14,Annual,2022-02-01
a42c6bfc-0ccf-4f2e-8f73-6f0b54e47c7e,c65b855a-719f-4674-b213-d4acf2e58c11,1719.64,Monthly,2024-03-31
e9e9bc48-3d30-4739-acd4-82ea577bbca7,c679b8fb-b8b1-4e13-87e2-192835f8f0fb,1248.98,Monthly,2023-07-19
fb8673f6-53ea-455f-8109-391a1894c552,c67b1bd1-2ef5-4b08-b4f1-f92da2fad419,1784.97,Monthly,
7634b0ac-506f-4e7c-b8a5-907ca296cbcc,c67c5796-0fc3-4a36-ac70-d76cb03a5a37,1427.73,Annual,
5ba90890-ffe5-428e-819a-56bfb00eb515,c68131fd-6862-484f-bee2-5a0c46a2f4c0,1430.49,Monthly,2022-11-08
1a6fe9c8-f1df-46bc-ab7a-e04c7b4a7b5b,c68e2b7c-be16-4ff6-a8a4-c8fd5a16fcfa,3554.46,Annual,2024-01-20
b0af12c6-7519-4e9f-a119-c25a97a0b55e,c6a53402-97ed-4cef-b7fe-3f43ba1b6629,790.17,Monthly,
f97e1b82-e0f5-406c-aeea-1827a70c0d16,c6b3005b-1abb-42d8-8658-ae00555d5c0d,313.19,Monthly,2024-07-01
389bb1a3-124e-4d87-b494-ff3de15fe7c9,c6b8c937-d3d1-4574-8b41-e23ab5f46a5e,1784.11,Annual,
57928fea-c46a-46fa-8567-08c10c741943,c6c4a35d-54e3-43b4-b2c7-7f19fe50049b,913.82,Monthly,2020-07-05
ec20d22b-e60f-42b4-8287-ba483362d5ed,c6d3df0e-204c-40a0-a179-726a008db94b,1683.93,Monthly,2021-01-19
aa71c1f0-656f-47c2-93e3-9929787b0aac,c6e8aa77-d775-4a19-92e9-c720f543bb1e,805.92,Annual,2020-06-04
c09feb4e-7d56-4504-bf9b-5f9d880ab3ba,c6ff0363-1633-4384-8882-d313b5f11013,793.21,Monthly,2020-12-04
152795c6-a4d5-4e6e-b8ae-aec488d94f87,c70fccdb-4be1-4096-8e04-186883ee4961,1422.77,Annual,
c5310f00-720c-43a3-a4df-65a0a0093e44,c71cb042-62df-4ce9-8044-a56614533029,710.87,Monthly,2024-07-18
bd9e9f7d-5dfa-4340-b582-2b626cbccbf2,c7207b35-b4d3-45d7-ab01-6852d725922d,1212.26,Monthly,
7c03891c-8dc7-40f8-9468-bc85c745a63e,c721acbd-9db9-4a2f-8eb6-28a46ddbe074,1776.56,Annual,
33ed9267-cfb3-4a78-bd3f-223f6a6f08f0,c7330cfe-32b1-48b9-83f4-093d0b847de4,1666.81,Monthly,2024-08-10
98d81a57-872e-4e4b-aedc-59cc92866266,c7358ee3-6e45-4aae-ad47-74bea346f928,1494.56,Annual,2023-11-19
fc3118be-eb1b-44b3-867a-9343269d58a3,c73b04c0-09f4-4163-802b-a734cee247e2,1358.87,Annual,2023-03-19
cebc70ff-415c-486e-9595-08643506442e,c74735ee-9a19-445c-97d8-d49bf8a999d3,1213.7,Annual,
4526572a-72ce-4508-94d0-8dddb5b24c8c,c767019a-126a-4067-98f2-57a5668f6048,1735.72,Annual,2021-01-04
c05b8214-8ba6-4f39-925e-c7d827783370,c77098ca-e8c2-442b-9a4f-82fc11553591,861.57,Annual,
80218c35-78a2-4b00-ad62-0e3718d2f858,c789e778-1321-4461-b84a-238953f3b813,1303.14,Monthly,2021-11-28
d97f74a9-f66f-4890-bdb2-a9973ba3513c,c79d28eb-edcb-44f2-ae39-bd26183b4386,327.34,Annual,
af006da2-ab8b-4727-a652-196edaa2828b,c7a7b036-589d-4f74-a5f8-a2767afdb304,643.88,Monthly,2023-07-11
e6b99d0c-1133-4a58-b18a-099f1b54c0df,c7c46e87-87ee-4879-ab6e-84a5c53f9b6d,830.54,Monthly,
1e42c002-8ac9-4d0a-b04f-ce0311c7dc8d,c7cf4d6c-2294-4de8-858a-b159bdf7b0b4,276.85,Annual,
37b10053-9329-48cb-9503-f98594e2178e,c7d3d03c-f16e-42f2-9eae-3d8fb71eafd5,1465.58,Monthly,2023-05-02
714f8c1d-3178-46c0-8257-301b99202575,c7d7a3d5-9e2c-432e-9339-610c3500621b,492.22,Monthly,2023-02-04
732b92b6-9d05-4c85-895b-43c174173b94,c8158ba8-77fb-4f58-8878-b8cc97828c9e,1834.37,Monthly,2021-07-04
6ad58bfe-da86-4304-afb4-f2328328cb30,c8298ce5-79e2-4307-8f45-605eee4e0275,6150.12,Monthly,2024-03-07
f01b4fcb-c7c5-4245-930a-96dc709d13db,c838c5f1-030b-444b-8907-b05ce84dd87e,10692.36,Monthly,2024-10-08
e4f431a5-3958-4e22-ad61-7e10fb5398c5,c8443398-46d5-4351-a01a-81d4519665c0,1481.67,Annual,2022-03-25
c87b01ae-93aa-494a-876e-91840e91330d,c85482a6-8211-466a-9e8c-29746884499e,1074.15,Monthly,
005343b2-c237-4c2a-9616-a12d9f9308b9,c86e7d1c-b8d9-4b8c-9ccb-1bee7d280f14,1936.2,Annual,2021-01-01
a599dc3e-fcad-41e2-9127-c96dfaafb5f7,c8769061-b53f-43c1-97be-8763c3c79f5a,294.85,Annual,2020-09-30
e3f00692-ec20-4ab2-92fa-0f660b2a25e6,c876d4de-d602-4ad8-8bd9-e8e3c20eb4c8,819.42,Monthly,2020-04-23
ffc8577b-873d-45d2-9659-524e12e6315d,c8a2f662-239c-4c3f-8f80-e0743ea5ab34,1691.62,Monthly,2020-08-06
dadc883d-d464-4c8d-943f-606fef19d4cf,c8a3a212-15e6-4e14-b2dc-27a1584ee121,1806.29,Monthly,2022-11-29
02e92ad7-8721-4f3f-84c8-65283d07c298,c8ce23f6-2300-4f34-bb97-9b39d9a0f15a,1121.78,Annual,2024-01-21
457cde2d-a96c-41d9-bce9-d96adb071e03,c8d21dcb-c89a-4960-b666-5767eef26c6d,1407.14,Monthly,2021-09-20
3bb55977-71b0-40a2-8bdb-d554f983e8c4,c8d7979c-e156-443b-b75f-309a26563633,585.87,Annual,2021-11-10
954a56fe-1362-441f-bf86-b6d719367474,c8dd08c8-a0ed-488e-9cdc-60a3d8c8d847,1082.51,Monthly,2020-01-02
9303b54f-a99a-4382-b13f-3c3bc8bb2f26,c8e8bd83-5287-4cb0-a37e-94ffc618b7b0,756.75,Monthly,
bc6b2a06-aefd-4a30-8f75-100c7af7e30d,c8fbe9c4-976e-4c50-bd2f-6ef2951b16ef,324.46,Monthly,
30e039af-0a32-43e8-bb18-169f6701e4b4,c9130c46-9cd8-4db9-92b6-87514ef93130,509.06,Annual,2024-04-23
6c21fd39-e5a1-4c7e-a9f7-b42a55a7ac7b,c928455d-1e64-4c2a-a277-39a757fb7495,783.28,Annual,2023-10-05
53fcfe84-b17c-43a8-a3c7-ed711eafb169,c95a140b-5c87-4752-bc45-e7e35fce1918,270.26,Annual,2023-06-09
eefab611-4ac9-43d2-a7ee-326914ae8809,c95a91f8-8d00-4940-b031-9e14fa330bd8,1590.77,Annual,2024-12-09
77c023cb-e83a-4106-9316-080faf923188,c963a337-5e41-4fe2-9e6c-15537e89d721,893.25,Monthly,2022-05-05
1b99c189-1942-416e-85aa-a89c647bd673,c965366e-684d-4b0c-8ee7-00cc808bfeec,1631.58,Annual,2023-08-03
81ab7314-ad49-4e08-a8e2-18cbbe4f18ef,c975f45d-5fd0-4ed1-a913-c4addd04e8aa,421.35,Annual,2020-10-11
9d6fb215-b619-4537-9180-40a631984169,c97a5304-ae2b-44ac-8324-ba67109be469,1830.72,Monthly,2023-12-31
eac14deb-8325-4091-acdf-97edda32c9cd,c97d668d-fcf8-4230-992d-5f21135071b4,1731.62,Monthly,
cc44c4c1-ce8b-40bd-8b58-d075d6c8f582,c98109b2-0215-46f9-9088-c4f0e8a0133d,1910.25,Monthly,2023-05-12
241352a7-be3f-49b0-a8af-a352b1ba4112,c987e910-6074-4167-b33b-7ad35b1712ca,1033.17,Annual,2021-01-03
02d51602-ca02-4ce4-b573-2ec422b62566,c998f4c4-48de-4377-8ddb-99e2cc5c1cdb,15227.82,Monthly,2023-05-12
19abefd7-5e4f-407d-b7c8-f652141e583f,c9b394c2-5dab-48d9-ac79-bb9f9576f671,214.52,Monthly,2024-03-21
772a1725-c6a3-47ed-a11c-9557f6282a7e,c9b70de9-f99d-4570-876d-052f2af20642,1784.7,Annual,2020-08-15
63c8a24f-e182-43cf-8e9f-3e411ebb4428,c9d0577e-6335-46cd-9550-f457267a03d3,339.2,Annual,2022-07-19
86f4568f-8e15-4a87-ad24-8b338f7b43fd,c9d4038f-1568-4194-aa2c-f3e01cbc7c96,1581.7,Monthly,2020-06-12
632d92fd-36d5-4e1e-8228-1734f7cf4ac6,c9ddd300-4350-407a-8581-6ba4a6976abb,565.47,Monthly,2020-09-25
80590cca-ffe3-44c7-bc6b-53b631867660,c9e5f4e5-2ac2-40b1-aba4-0e7c7e093e8b,668.75,Annual,
b2517baa-235c-4a29-a2d5-4d5213701e33,ca0c6bd7-e01d-410a-a417-e1f7803e1d32,1107.68,Monthly,2020-09-22
3affb23d-3854-4ce2-a443-59bf43a80cc2,ca1f4dee-f68d-4c09-8284-492746d56ed1,700.01,Monthly,2020-01-22
b9863f63-3cb3-440b-9ad4-7267edec27fd,ca1f6488-f637-46a2-a3ae-5beaec3a3282,867.27,Monthly,2020-01-16
0537c94c-106c-4d32-8813-1795224b7577,ca1f7852-5568-43f9-88bd-231f6c34e4e6,921.17,Monthly,2020-05-24
b1a182e5-d79f-4871-b50c-0753f8068590,ca367075-8cc5-4248-9d07-8dd3b3a28791,941.65,Annual,2024-10-19
98e70cfc-61ab-4e1c-a86e-236980baea33,ca4340fa-539a-4b7e-88dc-48c9b235e776,1569.13,Monthly,2022-07-07
0dc81b21-bb52-49df-b2d6-830880d05668,ca475d0d-56a3-4ce8-a828-e32b17df4649,814.16,Annual,
6b5d0b78-dd34-4f18-ae37-2f4cd3589840,ca61383c-41a5-477e-b0e1-86cb24b2c6d1,788.27,Annual,2022-09-19
3c9296b3-7b1c-4d74-85ef-c4f314e41b8d,ca64d601-2687-456c-8ecb-ab232815c1f3,1449.51,Monthly,2022-08-27
ddd7b07f-f9dc-4a3c-8760-e42688dbbed4,ca65e77e-07f4-4c9c-82b1-2b0d5343380a,621.93,Monthly,2023-04-05
23899e11-1852-466f-8604-392c255c3437,ca727bf6-1cff-4c8e-a567-87e031a5839d,367.07,Monthly,2023-04-25
8a3d6f3b-34a9-4054-8b17-2b31eae10545,ca7dc3e8-c190-40ad-856e-142b75954908,1223.71,Monthly,
7b0fc1e7-8332-45d0-bc0a-dce20a438851,ca976cd7-3d4b-4b79-bc13-9d29e6603d39,753.35,Monthly,2022-12-18
a315f600-ec09-4751-a753-5303e77ef425,cabc6681-61dd-4957-bd46-a2f416d73edb,1114.79,Annual,2022-02-28
cf375583-f1f0-4982-97c4-fd85d4f0f309,cac1a40b-c85f-4782-a114-55264a7b3561,12820.29,Annual,2020-03-30
9fea9c17-736f-4a55-b05b-89810861349a,cac1dd8b-d4d4-41a3-b414-58aab06d57ac,1322.58,Monthly,2021-09-26
36510991-5242-4098-9bb9-d30a540f7102,cae1e3f4-994a-457f-9b61-483700001f59,882.73,Monthly,
df1f8d47-b1eb-4b61-b89f-009074ed68ea,caf56bc7-b16a-45be-b4b8-c53e4f5b90d2,1154.47,Annual,2021-10-01
1efca665-4b0e-4082-babc-54a14bee88b1,cb1092f4-7bc3-47ae-8f2f-4509247c1eb1,383.16,Monthly,2020-02-13
eea95027-56c6-4f42-adc0-a671968ad1d6,cb2510fd-e687-4a2d-87ec-a168ec620e1d,1748.58,Monthly,2021-04-19
19d01531-4d22-4f93-ad4d-d48d5e613b27,cb383d8a-2650-49c4-abdb-9fd83e6f454c,368.05,Annual,2024-09-19
79abf4b1-8a51-4b95-9ada-f82c7f26d03a,cb40bbec-7b27-4f71-8818-4d877de35801,1991.59,Monthly,2022-02-01
174905c4-25b5-4cdd-8d7d-c2b4f4858f7f,cb504f32-7001-4179-89ed-d885e8e70793,1703.89,Monthly,2020-05-01
22776c4b-80b6-4d6f-bb29-9e93f9457a67,cb592974-d8dc-4bd9-afa7-5ced91028431,1558.73,Annual,2022-08-25
50c11236-d7e1-42a2-96e3-7a66f6cf6110,cb6deb7c-823e-41ae-9254-0526e113860d,474.52,Monthly,2024-07-04
a269075b-bf42-4f8d-8c6b-ea9bae9fcddd,cb7bee58-0348-422e-8021-07cea2d2407c,1952.42,Monthly,2022-01-16
cbf67747-3c54-4dcc-aa7e-e45b49ddc1cd,cb8beb9d-ccfe-4fd6-a896-7a565a21b2a6,8663.35,Monthly,2023-08-26
cccafc75-85ce-4de1-a281-8470f881b75d,cb9ed2f9-acc9-4202-829c-9b7287639132,1431.19,Monthly,2022-10-21
402266cd-0a9a-45c9-85bb-7ccba2684bc5,cba03336-89cb-4b3a-963b-704e9d3737a8,533.12,Annual,2024-02-06
6b318583-23a5-4d95-903e-aeb8147ddc01,cba397cc-aa6d-4cc1-b079-b95e5afa6929,791.82,Monthly,2022-02-28
6e824bf8-43e8-49dd-a61f-229496e565b9,cbaa17f2-b3c2-424a-bc47-1e6f890efbcf,1674.39,Monthly,2020-11-23
08c363b5-3897-4b2a-a577-b7458660aae0,cbb78409-10ae-48a6-b937-683a022aeddf,701.99,Monthly,2024-09-13
7e242e27-cbe0-4b28-a118-ae1826c45ac4,cbb86e49-3d2e-4ee6-aa39-2839115e6f4f,849.36,Annual,
7d5030d2-0501-46c3-8267-8a2d1f5ba7de,cbc47ad0-58bb-472e-baf7-3472b693be54,884.53,Monthly,2019-12-17
a0987985-9236-483e-b6a0-e4c130205310,cbd58dd8-e69f-46ac-b559-d62b45abbb3f,1540.38,Monthly,2024-09-28
28af8570-0107-4971-adaf-9a92cb63d84e,cbe5c345-6781-47cd-8a30-7b26eb5ca6e1,1983.02,Annual,
75d4a7c6-1dd1-4f73-90f5-f0bed4c0292a,cbeea8a2-6cf1-434a-b1c5-d83b0a4e4eec,1672.76,Annual,2022-07-01
5dc30688-3a36-4557-be93-47ee05fab646,cbf3d988-fda0-4ec8-9d12-c4ab9c52cce1,1110.19,Monthly,2022-02-27
0c78c821-a8f2-48d8-9b51-3bba6feffa12,cc03a636-b9be-401a-97d1-7cb9c2b53a13,573.08,Annual,
7a95ff26-1e54-4d6c-99fa-3cbf055c7eb4,cc0bbb85-ece3-4064-9d0f-7605748530d8,779.25,Monthly,2021-12-01
fe12894e-fcf4-4872-8645-d4c0d11c4cca,cc15d2e8-a31f-4a9d-a687-1cee9e184b7f,685.63,Monthly,2023-02-02
1c3550a8-fc3d-414f-a0e2-eed5ea6114d4,cc1a5512-84ad-4ce9-8800-f898e71e781a,1460.04,Annual,2024-03-19
7f43be5b-b619-40f7-b5bb-bac087c4f744,cc2ffa6f-1643-4fb5-aa46-1dec79340445,1170.83,Annual,2024-10-10
0ec949c6-6fab-41a8-bc2d-0795ab8aaecc,cc432a4b-4f27-499e-8fcf-908052ff2548,1741.19,Annual,2020-08-29
56d618c3-cf13-41b0-a448-a35eefadb08e,cc790ed3-53f9-42c2-b277-12a07bf92a0e,1983.53,Annual,
45ee5e70-8de0-4dc2-8e88-0974c8d9dcf3,cc8da846-29b6-4362-99bd-218e09a6c91d,1646.94,Annual,2020-02-05
b3da7fb2-8d2a-4b58-8cf4-0d8e218bfdf7,cc98d3dd-0f56-4f07-b7be-cb534f8b1253,507.34,Monthly,2024-09-20
6b0b8f96-e81f-4c05-8444-1fe2dd17dcf1,cca7c605-057c-4b37-95e7-62fdc8050dfe,517.99,Monthly,2023-03-17
6b906d7b-0760-4dd5-804f-632413e774a9,ccbdd7c9-b051-4950-a388-f357598c1cdb,724.78,Monthly,2022-07-18
36750782-0268-49f2-b592-04e0b835a6fc,ccbfc8d7-593b-4f93-8a1e-f8fb2ee005b0,823.08,Monthly,2024-02-09
179a9a5e-abe7-410d-ad04-106cee20d5c3,ccc1b28b-5aef-4534-967a-6516056c1c60,1931.41,Monthly,2020-11-02
9082da6c-6760-48bb-ba34-d944cd0ffb95,ccc7325e-9262-430a-abdb-3b2a685944f9,795.4,Monthly,2022-02-25
69188c94-b458-46a0-9e76-0c5e4dce2006,ccdd37f2-215d-45f4-b409-3168f4b0ffee,1637.42,Annual,2020-05-08
1a5a1057-8cc0-42db-8665-7557a4baf0d5,cce5daa9-b63a-48c2-b5ad-3e6fa2aeef9b,1404.55,Annual,2023-09-30
930fffd7-b278-4add-ac1f-08022115f21e,ccea87ea-4be0-459a-aed1-b10e013b0ba9,1746.65,Annual,2022-07-16
92fe7346-fbee-4725-9f87-41e85c48694b,cceb13e1-289d-49c4-bd08-6b160d1ade16,1299.73,Monthly,2021-11-23
d83bd62f-8d43-45b5-8367-7fc9ed7ea773,cd144219-f52d-46c5-99b4-7bd24459a8cb,1388.63,Monthly,2020-05-22
38d1c551-541d-4e97-b279-9f3b31b1c466,cd1864d9-7879-4366-8e8e-767b5272db6a,1312.37,Annual,2024-09-03
36838c03-558d-43d4-8920-12515423732e,cd1e6ffc-f1d1-495c-b1ca-d8cfb32b8f54,1621.25,Annual,2020-10-10
c0e3afa1-60a6-4d1c-aabe-2fb8eeb7b7c1,cd229af1-f842-4ccf-8b50-5456cf68e837,551.38,Monthly,2021-08-12
fb028dcd-95c8-4d15-bf18-6753efeda111,cd26a049-d5d8-4b3d-aca5-615f8d1ec4a5,544.42,Annual,2023-03-22
fdb6e829-c6fa-4b63-8482-b0f942efc271,cd27109f-c4cc-4603-90a1-e2c33e623eca,771.86,Monthly,2021-09-04
e25426cf-8c76-48ff-9cce-d57c6f0fee48,cd2769a8-f8c0-4f1f-9c8d-10a6fef03afa,512.19,Monthly,
9ce7d2f3-af21-4e2d-a719-fd3c42daa5fb,cd27f15d-7170-4b10-b6c8-6648a806706a,1595.32,Monthly,2021-03-09
8f3517ff-acc4-4be9-8f6b-697d7801cc82,cd3bfc29-cda3-43b7-aed4-e938f6ba0f0c,735.33,Annual,2021-02-28
5717e040-8516-490c-ab1c-485b6ab2aa6a,cd4bb432-dfed-4367-844a-5b5607a0d141,1916.97,Annual,
9df66cce-f1fb-4897-970c-2f225816362e,cd4d1a63-d755-4f24-9826-e4a556af5acc,1659.11,Annual,2020-05-03
f5062f37-ca7d-4df0-ace9-a83f33075e19,cd5125a8-9c15-4a14-b3bf-85e5a9794339,1966.7,Annual,2024-09-18
62502691-7a55-47d6-bed1-989dfcdf879b,cd5b43e7-ebc4-4d63-ae45-997ee41cd0c8,1193.11,Monthly,
04b2351a-0770-46e5-947e-9678186b8d3b,cd62c5a3-0df5-46f0-b6cb-a64790be3abd,1151.83,Monthly,2021-04-11
dce16132-6c8c-4146-9ed7-b7c76e65a642,cd6fd726-49f8-4ec3-a958-727bfd0619f5,304.74,Annual,2024-09-06
e88a043d-36b5-445c-a633-c215bef313e6,cd7e7329-59c3-4fce-9940-52d326a26794,1769.34,Monthly,2020-07-07
99104837-95a3-410f-8972-6d35bde50317,cd7ef8a1-bc8e-4efa-8358-73ad1db7aa63,1957.54,Monthly,
762a0ac5-7373-4168-b0ef-2114fff43e41,cd847a39-ed84-423d-a9e9-550a551fa8a7,1050.64,Annual,2022-12-22
42515efe-27b2-487e-928a-392275281cd2,cd85a562-f86a-4496-b09b-568512325ff8,981.82,Monthly,2020-02-06
65605b77-6c0c-41d3-b804-f0d9962b2de4,cd93cd87-e77c-4303-90a5-a97c26ffae0d,1259.74,Annual,2021-04-04
61dc7fde-2193-4909-966a-16fe1fd98e32,cd9672f9-65b3-44db-ae28-260526114edd,1868.14,Annual,2020-08-26
78f9c82b-6833-4b31-80b9-48fee96d663a,cdb4d141-9bb2-45aa-85d2-aec74f0f947a,1804.88,Annual,2023-10-21
a4aff33b-6daf-4b2b-937f-2b7ee446bc1e,cdba65be-e300-46c5-9929-a075b3e5f374,1554.43,Annual,
4471a857-d477-4c09-b7a1-36b0d5cbda75,cdd544f2-7976-49f1-b251-bc02b5336f2a,1518.78,Annual,2020-02-15
45e932dc-7868-4c4b-9dfb-f59d50c46d81,cdd55c75-47dd-460b-9b0f-711b92e5350e,764.79,Annual,2020-07-11
